Regiao	Produto	NroApolice	NroItem	Data	Categoria	IS	VlrPremio	QtdSinistros	VlrIndenizacao
Sicoob	431	1105431102937	1	26/08/2021	Passeio - Nacional	37.283,00	1.223,22	0,00	0,00
Sicoob	431	1105431102938	1	26/08/2021	Passeio - Nacional	28.780,00	247,53	0,00	0,00
Sicoob	431	1105431102939	1	26/08/2021	Passeio - Nacional	28.481,00	1.170,62	0,00	0,00
Sicoob	431	1105431102940	1	26/08/2021	Passeio - Nacional	34.232,00	1.098,55	0,00	0,00
Sicoob	431	1105431102941	1	26/08/2021	Passeio - Nacional	78.530,00	1.399,36	0,00	0,00
Sicoob	431	1105431102942	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	86.698,00	1.902,11	0,00	0,00
Sicoob	431	1105431102943	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	165.254,00	2.173,91	0,00	0,00
Sicoob	431	1105431102944	1	26/08/2021	Passeio - Nacional	71.149,10	751,20	0,00	0,00
Sicoob	431	1105431102945	1	26/08/2021	Passeio - Nacional	29.756,00	822,13	0,00	0,00
Sicoob	431	1105431102946	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	257.373,00	3.916,77	0,00	0,00
Sicoob	431	1105431102947	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	102.120,00	1.684,97	0,00	0,00
Sicoob	431	1105431102948	1	26/08/2021	Passeio - Nacional	37.896,00	1.029,67	0,00	0,00
Sicoob	431	1105431102949	1	26/08/2021	Passeio - Nacional	43.261,00	922,68	0,00	0,00
Sicoob	431	1105431102950	1	26/08/2021	Passeio - Nacional	40.771,00	887,97	0,00	0,00
Sicoob	431	1105431102951	1	26/08/2021	Passeio - Estrangeiro	30.564,00	1.567,23	0,00	0,00
Sicoob	431	1105431102952	1	26/08/2021	Passeio - Nacional	103.187,00	1.521,85	0,00	0,00
Sicoob	431	1105431102953	1	26/08/2021	Pick-Up'S Leves - Nacional	73.521,00	1.178,32	0,00	0,00
Sicoob	431	1105431102954	1	26/08/2021	Passeio - Nacional	48.073,00	1.032,90	0,00	0,00
Sicoob	431	1105431102955	1	26/08/2021	Passeio - Nacional	34.281,00	1.228,23	0,00	0,00
Sicoob	431	1105431102956	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	174.318,00	1.703,13	0,00	0,00
Sicoob	431	1105431102957	1	26/08/2021	Passeio - Nacional	48.637,00	960,63	0,00	0,00
Sicoob	431	1105431102958	1	26/08/2021	Pick-Up'S Leves - Nacional	65.487,00	926,81	0,00	0,00
Sicoob	431	1105431102959	1	26/08/2021	Passeio - Nacional	33.163,00	858,10	0,00	0,00
Sicoob	431	1105431102960	1	26/08/2021	Passeio - Nacional	28.780,00	994,29	0,00	0,00
Sicoob	431	1105431102961	1	26/08/2021	Passeio - Nacional	13.651,00	726,23	0,00	0,00
Sicoob	431	1105431102962	1	26/08/2021	Passeio - Nacional	48.637,00	984,84	0,00	0,00
Sicoob	431	1105431102963	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	171.169,00	1.247,32	0,00	0,00
Sicoob	431	1105431102964	1	26/08/2021	Pick-Up'S Leves - Nacional	97.289,00	1.589,92	0,00	0,00
Sicoob	431	1105431102965	1	26/08/2021	Passeio - Nacional	35.804,00	674,22	0,00	0,00
Sicoob	431	1105431102966	1	26/08/2021	Passeio - Estrangeiro	188.944,35	2.142,27	0,00	0,00
Sicoob	431	1105431102967	1	26/08/2021	Passeio - Nacional	46.768,50	988,06	0,00	0,00
Sicoob	431	1105431102968	1	26/08/2021	Passeio - Nacional	25.221,00	776,90	1,00	30.331,50
Sicoob	431	1105431102969	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	89.104,00	2.948,39	0,00	0,00
Sicoob	431	1105431102970	1	26/08/2021	Passeio - Nacional	54.669,00	1.183,82	0,00	0,00
Sicoob	431	1105431102971	1	26/08/2021	Passeio - Nacional	33.795,00	901,04	0,00	0,00
Sicoob	431	1105431102972	1	26/08/2021	Pick-Up'S Leves - Nacional	81.077,00	1.392,40	0,00	0,00
Sicoob	431	1105431102973	1	26/08/2021	Pick-Up'S Leves - Nacional	62.482,00	1.534,92	0,00	0,00
Sicoob	431	1105431102974	1	26/08/2021	Passeio - Nacional	44.648,00	1.085,62	0,00	0,00
Sicoob	431	1105431102975	1	26/08/2021	Passeio - Nacional	126.763,00	1.773,03	0,00	0,00
Sicoob	431	1105431102976	1	26/08/2021	Passeio - Nacional	69.860,00	1.233,10	0,00	0,00
Sicoob	431	1105431102977	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	110.163,00	2.354,62	0,00	0,00
Sicoob	431	1105431102978	1	26/08/2021	Pick-Up'S Leves - Nacional	103.517,00	2.236,14	0,00	0,00
Sicoob	431	1105431102979	1	26/08/2021	Passeio - Nacional	24.447,00	593,62	0,00	0,00
Sicoob	431	1105431102980	1	26/08/2021	Pick-Up'S Leves - Nacional	91.734,00	1.495,07	0,00	0,00
Sicoob	431	1105431102981	1	26/08/2021	Passeio - Nacional	65.365,00	1.176,03	0,00	0,00
Sicoob	431	1105431102982	1	26/08/2021	Passeio - Nacional	45.368,00	624,13	0,00	0,00
Sicoob	431	1105431102983	1	26/08/2021	Pick-Up'S Leves - Nacional	53.032,00	1.163,50	0,00	0,00
Sicoob	431	1105431102984	1	26/08/2021	Passeio - Nacional	25.221,00	792,76	0,00	0,00
Sicoob	431	1105431102985	1	26/08/2021	Passeio - Nacional	65.282,00	1.204,55	0,00	0,00
Sicoob	431	1105431102986	1	26/08/2021	Passeio - Nacional	57.064,00	1.214,28	0,00	0,00
Sicoob	431	1105431102987	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	253.578,15	5.666,13	0,00	0,00
Sicoob	431	1105431102987	2	21/10/2021	Pick-Up'S Pesadas (Pessoas)	248.196,00	5.618,65	0,00	0,00
Sicoob	431	1105431102988	1	26/08/2021	Passeio - Nacional	73.245,00	1.297,20	0,00	0,00
Sicoob	431	1105431102989	1	26/08/2021	Passeio - Nacional	51.965,00	998,37	0,00	0,00
Sicoob	431	1105431102990	1	26/08/2021	Pick-Up'S Leves - Nacional	79.845,00	1.526,67	0,00	0,00
Sicoob	431	1105431102991	1	26/08/2021	Passeio - Nacional	28.911,00	907,88	0,00	0,00
Sicoob	431	1105431102992	1	26/08/2021	Passeio - Nacional	28.006,00	761,67	0,00	0,00
Sicoob	431	1105431102993	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	152.365,00	1.681,73	0,00	0,00
Sicoob	431	1105431102994	1	26/08/2021	Passeio - Nacional	41.289,00	814,12	0,00	0,00
Sicoob	431	1105431102995	1	26/08/2021	Passeio - Nacional	39.921,00	1.029,90	0,00	0,00
Sicoob	431	1105431102996	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	92.129,00	1.426,98	0,00	0,00
Sicoob	431	1105431102997	1	26/08/2021	Passeio - Nacional	41.382,00	1.395,21	0,00	0,00
Sicoob	431	1105431102998	1	26/08/2021	Pick-Up'S Pesadas (Pessoas)	195.990,00	3.896,65	0,00	0,00
Sicoob	431	1105431102999	1	26/08/2021	Passeio - Nacional	35.616,00	1.166,78	0,00	0,00
Sicoob	431	1105431103000	1	27/08/2021	Passeio - Nacional	39.638,00	2.126,88	0,00	0,00
Sicoob	431	1105431103001	1	27/08/2021	Passeio - Nacional	71.581,00	1.543,64	0,00	0,00
Sicoob	431	1105431103002	1	27/08/2021	Passeio - Nacional	36.093,00	978,58	0,00	0,00
Sicoob	431	1105431103003	1	27/08/2021	Passeio - Nacional	34.521,00	1.549,63	0,00	0,00
Sicoob	431	1105431103004	1	27/08/2021	Passeio - Nacional	33.666,00	1.041,79	0,00	0,00
Sicoob	431	1105431103005	1	27/08/2021	Passeio - Nacional	50.280,00	1.236,01	0,00	0,00
Sicoob	431	1105431103006	1	27/08/2021	Passeio - Nacional	42.413,00	912,31	0,00	0,00
Sicoob	431	1105431103007	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	122.640,00	3.847,26	0,00	0,00
Sicoob	431	1105431103008	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	71.917,00	6.777,56	0,00	0,00
Sicoob	431	1105431103009	1	27/08/2021	Passeio - Nacional	53.316,00	2.130,81	0,00	0,00
Sicoob	431	1105431103010	1	27/08/2021	Passeio - Nacional	55.879,00	1.794,46	0,00	0,00
Sicoob	431	1105431103011	1	27/08/2021	Passeio - Nacional	47.474,00	1.551,95	0,00	0,00
Sicoob	431	1105431103012	1	27/08/2021	Passeio - Nacional	50.863,00	373,91	0,00	0,00
Sicoob	431	1105431103013	1	27/08/2021	Passeio - Nacional	33.436,00	1.501,77	0,00	0,00
Sicoob	431	1105431103014	1	27/08/2021	Passeio - Nacional	50.259,00	689,63	0,00	0,00
Sicoob	431	1105431103015	1	27/08/2021	Passeio - Nacional	78.122,00	2.813,14	0,00	0,00
Sicoob	431	1105431103016	1	27/08/2021	Pick-Up'S Leves - Nacional	45.960,00	988,30	0,00	0,00
Sicoob	431	1105431103017	1	27/08/2021	Passeio - Nacional	68.743,00	2.296,48	0,00	0,00
Sicoob	431	1105431103018	1	27/08/2021	Pick-Up'S Leves - Nacional	43.883,00	1.757,65	0,00	0,00
Sicoob	431	1105431103019	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	221.028,00	5.766,15	0,00	0,00
Sicoob	431	1105431103020	1	27/08/2021	Passeio - Nacional	28.964,00	1.343,43	0,00	0,00
Sicoob	431	1105431103021	1	27/08/2021	Passeio - Nacional	23.658,00	1.020,90	0,00	0,00
Sicoob	431	1105431103022	1	27/08/2021	Passeio - Nacional	36.985,00	1.123,25	0,00	0,00
Sicoob	431	1105431103023	1	27/08/2021	Passeio - Nacional	41.284,00	1.484,67	1,00	12.449,81
Sicoob	431	1105431103024	1	27/08/2021	Passeio - Nacional	36.785,00	1.793,25	0,00	0,00
Sicoob	431	1105431103025	1	27/08/2021	Passeio - Nacional	68.985,00	1.620,79	0,00	0,00
Sicoob	431	1105431103026	1	27/08/2021	Passeio - Nacional	60.238,00	2.043,56	0,00	0,00
Sicoob	431	1105431103027	1	27/08/2021	Pick-Up'S Leves - Nacional	54.637,00	2.309,35	0,00	0,00
Sicoob	431	1105431103028	1	27/08/2021	Passeio - Nacional	31.371,00	1.384,15	0,00	0,00
Sicoob	431	1105431103029	1	27/08/2021	Passeio - Nacional	27.198,00	1.324,18	0,00	0,00
Sicoob	431	1105431103030	1	27/08/2021	Passeio - Nacional	67.133,00	1.734,42	0,00	0,00
Sicoob	431	1105431103031	1	27/08/2021	Passeio - Nacional	38.566,00	1.480,52	2,00	12.595,65
Sicoob	431	1105431103032	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	177.045,00	0,07	0,00	0,00
Sicoob	431	1105431103033	1	27/08/2021	Passeio - Nacional	0,00	0,01	0,00	0,00
Sicoob	431	1105431103034	1	27/08/2021	Passeio - Nacional	29.196,00	2.415,14	0,00	0,00
Sicoob	431	1105431103035	1	27/08/2021	Passeio - Nacional	44.453,00	1.150,33	0,00	0,00
Sicoob	431	1105431103036	1	27/08/2021	Passeio - Nacional	31.488,00	1.287,53	0,00	0,00
Sicoob	431	1105431103037	1	27/08/2021	Passeio - Nacional	35.110,00	1.059,27	0,00	0,00
Sicoob	431	1105431103038	1	27/08/2021	Passeio - Nacional	26.729,00	1.419,42	0,00	0,00
Sicoob	431	1105431103039	1	27/08/2021	Passeio - Nacional	69.249,00	1.872,19	0,00	0,00
Sicoob	431	1105431103040	1	27/08/2021	Passeio - Nacional	59.138,00	1.463,48	2,00	13.935,88
Sicoob	431	1105431103041	1	27/08/2021	Passeio - Nacional	39.741,00	1.043,82	0,00	0,00
Sicoob	431	1105431103042	1	27/08/2021	Passeio - Nacional	36.331,00	1.013,00	1,00	3.768,52
Sicoob	431	1105431103043	1	27/08/2021	Passeio - Nacional	56.320,00	1.076,66	0,00	0,00
Sicoob	431	1105431103044	1	27/08/2021	Passeio - Nacional	65.159,00	1.408,95	0,00	0,00
Sicoob	431	1105431103045	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	152.365,00	2.759,81	0,00	0,00
Sicoob	431	1105431103046	1	27/08/2021	Passeio - Nacional	19.556,00	675,90	0,00	0,00
Sicoob	431	1105431103047	1	27/08/2021	Passeio - Nacional	64.855,00	1.347,66	0,00	0,00
Sicoob	431	1105431103048	1	27/08/2021	Passeio - Nacional	37.136,00	2.213,21	0,00	0,00
Sicoob	431	1105431103049	1	27/08/2021	Passeio - Nacional	106.436,00	1.161,75	0,00	0,00
Sicoob	431	1105431103050	1	27/08/2021	Passeio - Nacional	29.955,00	556,85	0,00	0,00
Sicoob	431	1105431103051	1	27/08/2021	Pick-Up'S Leves - Nacional	61.326,00	1.629,22	0,00	0,00
Sicoob	431	1105431103052	1	27/08/2021	Passeio - Nacional	35.122,00	1.860,62	0,00	0,00
Sicoob	431	1105431103053	1	27/08/2021	Passeio - Nacional	46.967,00	1.614,60	0,00	0,00
Sicoob	431	1105431103054	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	117.986,00	2.134,98	0,00	0,00
Sicoob	431	1105431103055	1	27/08/2021	Passeio - Nacional	54.564,00	1.253,98	0,00	0,00
Sicoob	431	1105431103056	1	27/08/2021	Passeio - Nacional	26.584,00	837,46	0,00	0,00
Sicoob	431	1105431103057	1	27/08/2021	Pick-Up'S Leves - Nacional	92.503,00	1.514,90	0,00	0,00
Sicoob	431	1105431103058	1	27/08/2021	Passeio - Nacional	64.600,00	1.393,69	0,00	0,00
Sicoob	431	1105431103059	1	27/08/2021	Passeio - Nacional	144.534,00	4.112,46	0,00	0,00
Sicoob	431	1105431103060	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	285.105,00	3.696,27	0,00	0,00
Sicoob	431	1105431103061	1	27/08/2021	Passeio - Nacional	46.551,00	709,09	0,00	0,00
Sicoob	431	1105431103062	1	27/08/2021	Pick-Up'S Leves - Nacional	92.135,00	2.517,97	0,00	0,00
Sicoob	431	1105431103063	1	27/08/2021	Passeio - Nacional	103.230,00	1.183,75	0,00	0,00
Sicoob	431	1105431103064	1	27/08/2021	Passeio - Nacional	39.568,00	1.254,95	2,00	13.882,10
Sicoob	431	1105431103065	1	27/08/2021	Passeio - Nacional	50.040,00	1.640,11	0,00	0,00
Sicoob	431	1105431103066	1	27/08/2021	Passeio - Nacional	24.930,00	1.060,93	0,00	0,00
Sicoob	431	1105431103067	1	27/08/2021	Passeio - Nacional	63.268,00	1.094,41	0,00	0,00
Sicoob	431	1105431103068	1	27/08/2021	Pick-Up'S Leves - Nacional	37.660,00	599,43	0,00	0,00
Sicoob	431	1105431103069	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	118.542,00	1.319,63	0,00	0,00
Sicoob	431	1105431103070	1	27/08/2021	Passeio - Nacional	69.714,00	938,34	2,00	9.389,32
Sicoob	431	1105431103071	1	27/08/2021	Passeio - Nacional	54.299,00	1.230,65	0,00	0,00
Sicoob	431	1105431103072	1	27/08/2021	Passeio - Nacional	30.171,00	1.763,58	0,00	0,00
Sicoob	431	1105431103073	1	27/08/2021	Passeio - Nacional	53.170,00	880,15	0,00	0,00
Sicoob	431	1105431103074	1	27/08/2021	Passeio - Nacional	37.596,00	1.479,65	0,00	0,00
Sicoob	431	1105431103075	1	27/08/2021	Passeio - Nacional	63.865,00	1.242,44	0,00	0,00
Sicoob	431	1105431103076	1	27/08/2021	Passeio - Nacional	26.421,00	849,99	0,00	0,00
Sicoob	431	1105431103077	1	27/08/2021	Pick-Up'S Leves - Nacional	138.854,00	2.769,56	0,00	0,00
Sicoob	431	1105431103078	1	27/08/2021	Pick-Up'S Leves - Nacional	52.883,00	1.228,82	0,00	0,00
Sicoob	431	1105431103079	1	27/08/2021	Passeio - Nacional	35.804,00	875,05	0,00	0,00
Sicoob	431	1105431103080	1	27/08/2021	Passeio - Nacional	33.602,00	955,42	0,00	0,00
Sicoob	431	1105431103081	1	27/08/2021	Passeio - Nacional	39.587,00	1.378,03	0,00	0,00
Sicoob	431	1105431103082	1	27/08/2021	Passeio - Nacional	48.982,00	1.263,37	0,00	0,00
Sicoob	431	1105431103083	1	27/08/2021	Passeio - Nacional	62.473,00	1.347,90	0,00	0,00
Sicoob	431	1105431103084	1	27/08/2021	Passeio - Nacional	33.459,00	1.222,07	0,00	0,00
Sicoob	431	1105431103085	1	27/08/2021	Passeio - Nacional	61.722,00	1.195,85	0,00	0,00
Sicoob	431	1105431103086	1	27/08/2021	Passeio - Nacional	65.997,00	1.007,94	0,00	0,00
Sicoob	431	1105431103087	1	27/08/2021	Passeio - Nacional	43.854,00	920,07	0,00	0,00
Sicoob	431	1105431103088	1	27/08/2021	Passeio - Nacional	43.024,00	1.156,15	0,00	0,00
Sicoob	431	1105431103089	1	27/08/2021	Passeio - Nacional	30.979,00	1.238,21	0,00	0,00
Sicoob	431	1105431103090	1	27/08/2021	Passeio - Nacional	74.190,00	1.517,04	0,00	0,00
Sicoob	431	1105431103091	1	27/08/2021	Passeio - Nacional	55.109,00	1.093,87	0,00	0,00
Sicoob	431	1105431103092	1	27/08/2021	Passeio - Nacional	87.781,00	1.183,46	0,00	0,00
Sicoob	431	1105431103093	1	27/08/2021	Passeio - Nacional	125.338,00	2.279,23	0,00	0,00
Sicoob	431	1105431103094	1	27/08/2021	Pick-Up'S Leves - Nacional	26.103,00	1.324,15	0,00	0,00
Sicoob	431	1105431103095	1	27/08/2021	Passeio - Nacional	51.904,00	961,14	0,00	0,00
Sicoob	431	1105431103096	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	77.602,00	1.646,85	0,00	0,00
Sicoob	431	1105431103097	1	27/08/2021	Passeio - Nacional	38.728,00	1.189,24	0,00	0,00
Sicoob	431	1105431103098	1	27/08/2021	Passeio - Nacional	39.499,00	1.842,25	0,00	0,00
Sicoob	431	1105431103099	1	27/08/2021	Pick-Up'S Leves - Nacional	109.461,00	1.313,11	0,00	0,00
Sicoob	431	1105431103100	1	27/08/2021	Passeio - Nacional	58.251,00	1.244,67	0,00	0,00
Sicoob	431	1105431103101	1	27/08/2021	Pick-Up'S Leves - Nacional	121.614,00	1.556,24	0,00	0,00
Sicoob	431	1105431103102	1	27/08/2021	Passeio - Nacional	61.192,00	718,99	0,00	0,00
Sicoob	431	1105431103103	1	27/08/2021	Passeio - Nacional	104.440,00	1.719,50	0,00	0,00
Sicoob	431	1105431103104	1	27/08/2021	Passeio - Nacional	42.413,00	1.581,38	0,00	0,00
Sicoob	431	1105431103105	1	27/08/2021	Passeio - Nacional	31.488,00	625,41	0,00	0,00
Sicoob	431	1105431103106	1	27/08/2021	Passeio - Nacional	32.029,00	100,45	0,00	0,00
Sicoob	431	1105431103107	1	27/08/2021	Passeio - Nacional	46.239,00	805,23	0,00	0,00
Sicoob	431	1105431103108	1	27/08/2021	Passeio - Nacional	54.131,00	0,01	0,00	0,00
Sicoob	431	1105431103109	1	27/08/2021	Pick-Up'S Leves - Nacional	93.579,00	4.304,39	0,00	0,00
Sicoob	431	1105431103110	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	50.250,00	2.261,80	0,00	0,00
Sicoob	431	1105431103111	1	27/08/2021	Passeio - Nacional	29.756,00	108,48	0,00	0,00
Sicoob	431	1105431103112	1	27/08/2021	Passeio - Nacional	85.657,00	2.218,83	0,00	0,00
Sicoob	431	1105431103113	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	184.011,00	3.139,14	0,00	0,00
Sicoob	431	1105431103114	1	27/08/2021	Passeio - Nacional	35.110,00	779,81	0,00	0,00
Sicoob	431	1105431103115	1	27/08/2021	Passeio - Nacional	57.649,00	977,99	0,00	0,00
Sicoob	431	1105431103116	1	27/08/2021	Passeio - Nacional	32.741,00	803,06	0,00	0,00
Sicoob	431	1105431103117	1	27/08/2021	Passeio - Nacional	19.510,00	776,42	0,00	0,00
Sicoob	431	1105431103118	1	27/08/2021	Passeio - Nacional	32.171,00	915,68	0,00	0,00
Sicoob	431	1105431103119	1	27/08/2021	Passeio - Nacional	93.855,00	1.517,41	0,00	0,00
Sicoob	431	1105431103120	1	27/08/2021	Passeio - Nacional	32.471,00	1.206,59	0,00	0,00
Sicoob	431	1105431103121	1	27/08/2021	Pick-Up'S Pesadas (Pessoas)	137.629,00	4.583,97	0,00	0,00
Sicoob	431	1105431103122	1	27/08/2021	Passeio - Nacional	43.160,00	1.123,83	0,00	0,00
Sicoob	431	1105431103123	1	27/08/2021	Passeio - Nacional	66.352,00	1.317,04	0,00	0,00
Sicoob	431	1105431103124	1	27/08/2021	Pick-Up'S Leves - Nacional	115.295,00	3.029,48	1,00	125.914,00
Sicoob	431	1105431103125	1	27/08/2021	Pick-Up'S Leves - Nacional	81.413,00	1.745,08	0,00	0,00
Sicoob	431	1105431103126	1	30/08/2021	Passeio - Nacional	71.442,00	3.155,09	0,00	0,00
Sicoob	431	1105431103127	1	30/08/2021	Passeio - Nacional	79.993,00	1.976,95	1,00	2.955,63
Sicoob	431	1105431103128	1	30/08/2021	Passeio - Nacional	68.084,00	2.185,76	0,00	0,00
Sicoob	431	1105431103129	1	30/08/2021	Pick-Up'S Leves - Nacional	57.881,00	2.127,29	0,00	0,00
Sicoob	431	1105431103130	1	30/08/2021	Passeio - Nacional	30.977,00	1.881,51	0,00	0,00
Sicoob	431	1105431103131	1	30/08/2021	Passeio - Nacional	65.851,00	347,92	0,00	0,00
Sicoob	431	1105431103132	1	30/08/2021	Passeio - Nacional	61.900,00	1.471,42	0,00	0,00
Sicoob	431	1105431103133	1	30/08/2021	Pick-Up'S Leves - Nacional	60.964,00	2.378,13	0,00	0,00
Sicoob	431	1105431103134	1	30/08/2021	Passeio - Nacional	16.422,00	0,07	0,00	0,00
Sicoob	431	1105431103135	1	30/08/2021	Passeio - Nacional	30.304,00	1.204,23	0,00	0,00
Sicoob	431	1105431103136	1	30/08/2021	Passeio - Nacional	44.163,00	1.493,14	0,00	0,00
Sicoob	431	1105431103137	1	30/08/2021	Passeio - Nacional	50.776,00	0,06	0,00	0,00
Sicoob	431	1105431103138	1	30/08/2021	Passeio - Nacional	96.296,00	2.922,95	0,00	0,00
Sicoob	431	1105431103139	1	30/08/2021	Passeio - Nacional	67.615,00	1.639,40	0,00	0,00
Sicoob	431	1105431103140	1	30/08/2021	Passeio - Nacional	20.263,00	1.686,02	0,00	0,00
Sicoob	431	1105431103141	1	30/08/2021	Passeio - Nacional	73.174,00	2.491,58	2,00	30.563,37
Sicoob	431	1105431103142	1	30/08/2021	Passeio - Nacional	47.943,00	1.515,07	0,00	0,00
Sicoob	431	1105431103143	1	30/08/2021	Passeio - Nacional	38.841,00	889,33	0,00	0,00
Sicoob	431	1105431103144	1	30/08/2021	Pick-Up'S Pesadas (Pessoas)	207.499,00	0,02	0,00	0,00
Sicoob	431	1105431103145	1	30/08/2021	Passeio - Nacional	47.474,00	945,90	0,00	0,00
Sicoob	431	1105431103146	1	30/08/2021	Passeio - Nacional	39.190,00	1.088,36	0,00	0,00
Sicoob	431	1105431103147	1	30/08/2021	Pick-Up'S Leves - Nacional	59.509,00	2.547,43	0,00	0,00
Sicoob	431	1105431103148	1	30/08/2021	Pick-Up'S Leves - Nacional	76.444,00	3.169,35	0,00	0,00
Sicoob	431	1105431103149	1	30/08/2021	Passeio - Nacional	35.888,00	1.498,15	0,00	0,00
Sicoob	431	1105431103150	1	30/08/2021	Pick-Up'S Leves - Nacional	77.479,00	1.356,39	0,00	0,00
Sicoob	431	1105431103151	1	30/08/2021	Passeio - Nacional	37.115,00	1.285,93	0,00	0,00
Sicoob	431	1105431103152	1	30/08/2021	Passeio - Nacional	38.989,00	1.470,10	0,00	0,00
Sicoob	431	1105431103153	1	30/08/2021	Passeio - Nacional	37.115,00	1.466,67	0,00	0,00
Sicoob	431	1105431103154	1	30/08/2021	Pick-Up'S Leves - Nacional	84.785,00	1.998,19	0,00	0,00
Sicoob	431	1105431103155	1	30/08/2021	Passeio - Nacional	53.170,00	1.527,74	0,00	0,00
Sicoob	431	1105431103156	1	30/08/2021	Passeio - Nacional	34.472,00	1.460,06	0,00	0,00
Sicoob	431	1105431103157	1	30/08/2021	Passeio - Nacional	28.167,00	1.511,77	0,00	0,00
Sicoob	431	1105431103158	1	30/08/2021	Pick-Up'S Leves - Nacional	51.170,00	964,59	0,00	0,00
Sicoob	431	1105431103159	1	30/08/2021	Passeio - Nacional	60.101,00	0,02	0,00	0,00
Sicoob	431	1105431103160	1	30/08/2021	Passeio - Nacional	38.134,00	1.105,26	0,00	0,00
Sicoob	431	1105431103161	1	30/08/2021	Passeio - Nacional	128.568,00	2.834,92	0,00	0,00
Sicoob	431	1105431103162	1	30/08/2021	Passeio - Nacional	77.116,00	1.903,32	0,00	0,00
Sicoob	431	1105431103163	1	30/08/2021	Passeio - Nacional	45.033,00	1.381,49	0,00	0,00
Sicoob	431	1105431103164	1	30/08/2021	Passeio - Nacional	42.504,00	1.630,24	0,00	0,00
Sicoob	431	1105431103165	1	30/08/2021	Passeio - Nacional	52.329,00	912,21	0,00	0,00
Sicoob	431	1105431103166	1	30/08/2021	Passeio - Nacional	29.608,00	1.538,08	0,00	0,00
Sicoob	431	1105431103167	1	30/08/2021	Passeio - Nacional	47.116,00	1.508,42	0,00	0,00
Sicoob	431	1105431103168	1	30/08/2021	Pick-Up'S Leves - Nacional	47.799,00	1.857,57	0,00	0,00
Sicoob	431	1105431103169	1	30/08/2021	Passeio - Nacional	55.506,00	1.783,40	0,00	0,00
Sicoob	431	1105431103170	1	30/08/2021	Passeio - Nacional	45.852,00	1.186,33	0,00	0,00
Sicoob	431	1105431103171	1	30/08/2021	Passeio - Nacional	76.498,00	2.063,24	0,00	0,00
Sicoob	431	1105431103172	1	30/08/2021	Pick-Up'S Leves - Nacional	55.581,00	1.867,05	0,00	0,00
Sicoob	431	1105431103173	1	30/08/2021	Passeio - Nacional	58.956,00	502,57	0,00	0,00
Sicoob	431	1105431103174	1	30/08/2021	Passeio - Nacional	58.976,00	1.673,13	0,00	0,00
Sicoob	431	1105431103175	1	30/08/2021	Passeio - Nacional	81.845,00	1.448,50	0,00	0,00
Sicoob	431	1105431103176	1	30/08/2021	Passeio - Nacional	26.344,00	1.630,32	0,00	0,00
Sicoob	431	1105431103177	1	30/08/2021	Passeio - Nacional	51.181,00	1.642,08	0,00	0,00
Sicoob	431	1105431103178	1	30/08/2021	Passeio - Nacional	28.840,00	0,08	0,00	0,00
Sicoob	431	1105431103179	1	30/08/2021	Passeio - Nacional	56.320,00	1.326,71	0,00	0,00
Sicoob	431	1105431103180	1	30/08/2021	Passeio - Nacional	73.258,00	2.848,95	1,00	843,72
Sicoob	431	1105431103181	1	30/08/2021	Pick-Up'S Leves - Nacional	95.563,00	2.472,94	0,00	0,00
Sicoob	431	1105431103182	1	30/08/2021	Passeio - Nacional	0,00	756,46	0,00	0,00
Sicoob	431	1105431103183	1	30/08/2021	Pick-Up'S Leves - Nacional	32.105,00	1.855,74	0,00	0,00
Sicoob	431	1105431103184	1	30/08/2021	Passeio - Nacional	53.283,00	1.683,59	0,00	0,00
Sicoob	431	1105431103185	1	30/08/2021	Passeio - Nacional	41.890,00	1.071,79	0,00	0,00
Sicoob	431	1105431103186	1	30/08/2021	Passeio - Nacional	64.207,00	2.206,08	0,00	0,00
Sicoob	431	1105431103187	1	30/08/2021	Passeio - Nacional	36.933,00	722,12	0,00	0,00
Sicoob	431	1105431103188	1	30/08/2021	Passeio - Nacional	78.420,30	1.685,60	0,00	0,00
